target,task,model,experiment,source_layout,battery_name,mae,mape,mse,rmse,max_ae,bias,r2,pearson_r,endpoint_ae,endpoint_ape
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G52C3,0.0214333926866713,0.0485573944525175,0.0007856924542808,0.0280302061048577,0.1162188053131103,0.0175514252072102,0.9902593448651288,0.9972322769976494,0.0128074288368225,0.1396878374398743
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G5C4,0.0317399122571344,0.0987246420426722,0.001443768795665,0.0379969577159148,0.0955232083797454,0.0140656464659481,0.991105327291844,0.9979444058796778,0.0701940953731536,0.3446900066630929
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G3C1,0.0178038799846465,0.0232424785170855,0.000482618305817,0.0219685754161952,0.0729175806045532,-0.0105426083152998,0.9758492318855616,0.9922705977501416,0.0260709822177886,0.0602482459387563
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G22C3,0.0170615813365349,0.0187571700612239,0.0003370853258416,0.0183598836009835,0.0807428956031799,-0.0131174147129058,0.983507248101834,0.9973908177100842,0.0019140243530273,0.0033706881548736
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G55C3,0.0126764748061803,0.1919796153062366,0.0003216056611533,0.0179333672564124,0.1900227069854736,0.0099148169216404,0.9963141079205916,0.9987835062135032,0.0309510827064514,1.300790585123172
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G54C4,0.0712682404678482,0.3017009853887765,0.0080669076145894,0.089815965254455,0.2640931606292724,-0.0706798469078035,0.9460350450003232,0.9954548472352822,0.0174626410007476,0.3857996261500101
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G5C2,0.0241474957520991,0.1896527131433762,0.0009891823797939,0.0314512699233896,0.230116605758667,0.0134327800079369,0.994655454008529,0.997823069257328,0.0176765620708465,0.4284299562271565
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G61C4,0.0136833481619611,0.0806939135940737,0.0004950308304457,0.0222492883132419,0.5394138693809509,-0.0012060802838412,0.9957966704628096,0.9981929686193632,0.0012415051460266,0.0338335788808555
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G16C1,0.0500849072165137,0.0670514080289337,0.0030431765070508,0.0551649934927108,0.1119260787963867,-0.0295414430583083,0.9431621570630404,0.9947461002471576,0.075722336769104,0.2145508548147786
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G37C1,0.0708092052682274,0.0887211626372282,0.0070874574907736,0.0841870387338432,0.3184903860092163,-0.0673140931280512,0.8611422678511753,0.9747257142281956,0.0306428372859954,0.0909311197451106
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G58C4,0.0243762609269846,0.044346018236493,0.0011859891384676,0.0344381930197809,0.1284878849983215,-0.0172526980344233,0.9737947356423572,0.9902300119957012,0.0274005234241485,0.0949135251688198
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G23C1,0.0127620372224451,0.0141425943350429,0.0001995140433792,0.0141249440133134,0.0290603637695312,-0.0106746139161189,0.9891196204296112,0.998259381182526,0.0035229325294494,0.0056219003097871
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G37C4,0.0653447413870991,0.0737606143644413,0.0053558774564915,0.073183860628499,0.140100359916687,-0.0566425567692751,0.9043208914158646,0.993903417554552,0.0518142879009246,0.2362059054770972
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G58C2,0.046061986997035,0.1001200782666949,0.0037870058966658,0.061538653679341,0.1561740338802337,-4.894402193852286e-05,0.9238523881064736,0.9661717265614932,0.1044119000434875,0.369627567321147
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G8C1,0.0443638973556879,0.061924883902175,0.0032372205428952,0.0568965776026576,0.3013332486152649,-0.0230641735847606,0.7651559506946608,0.9781430672807636,0.133268266916275,0.2263269413189126
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G14C2,0.0373923993110656,0.0453936625972299,0.0017478691848272,0.0418075254568745,0.0767967700958252,-0.0336921424865722,0.1356296944793564,0.9355599575037886,0.0212979316711425,0.0279243251725615
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G37C2,0.0347896614647887,0.0505280347932091,0.0017764702369267,0.0421481937563962,0.1128907203674316,-0.0208890579850472,0.9663637160007328,0.9954613130014986,0.0731211006641388,0.348794399357665
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G56C1,0.0268128203305084,0.0497495486951437,0.0013325820352505,0.0365045481447244,0.3017635345458984,-0.0210290031091979,0.9707437471080682,0.9903343129720268,0.0053819119930267,0.0226053361196061
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G33C2,0.0370734302275818,0.2741214638178179,0.002010752885429,0.0448414193065856,0.2385693937540054,-0.0065837106143934,0.9844833951346156,0.9940185647569088,0.0330106616020202,0.8849112255854382
SOH,ISU_ILCC,CNN,experiment1,flat,ISU-ILCC_G3C4,0.0266136819707978,0.0380448346079126,0.0009012713603039,0.0300211818605462,0.0744475722312927,-0.023434181009576,0.978156237004334,0.9960888460591036,0.0123833417892456,0.0381497207327622
SOH,ISU_ILCC,MLP,experiment1,flat,ISU-ILCC_G33C3,0.0997669771251423,0.2021498335044892,0.0147554644485712,0.1214720727104435,0.2845905423164367,-0.0489991196663855,0.8872448474847188,0.9697608555192596,0.0018689930438995,0.0415591455567439
SOH,CALB2024,Attention,experiment1,flat,CALB_0_B188,0.0138452597535573,0.0202728756423232,0.0017078264324183,0.041325856705195,0.546489953994751,0.0100398757136785,0.1045552768376637,0.4761827432931788,0.546489953994751,1.0744340710928488
SOH,SDU,CNN,experiment1,flat,SDU_Battery_15,0.0055097492074803,0.0063900696821053,0.0001067025868158,0.010329694420257,0.0598620772361755,-0.0018999918329024,0.9732482477624192,0.994545098369678,0.0403299927711486,0.0521170919798795
SOH,SDU,CNN,experiment1,flat,SDU_Battery_35,0.0039979081887465,0.004717842238673,2.7925586176061975e-05,0.0052844664987169,0.0215411782264709,0.0020742523364531,0.9966142404493712,0.9987496219901518,0.0059220194816589,0.0083283709302426
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_417-3_20231209234058_10_8,0.0142071046640196,0.0198917288665485,0.0002788834892383,0.016699805065879,0.0438946485519409,0.0032940487879926,0.9938658098112412,0.9989674837123876,0.0198777616024017,0.0409429159302783
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_423-1_20231205230055_02_2,0.0259811750153446,0.0423716967590576,0.0008498437668722,0.0291520799750594,0.0468466281890869,0.0146780556729992,0.9651546759504472,0.9910000109569376,0.0131518840789794,0.025992218778875
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_434-2_20231227204612_01_8,0.0781092192396263,0.0736119247881943,0.0069798245694593,0.0835453443912905,0.1423090696334839,-0.0776266925367087,0.5534379177097688,0.97461567531228,0.01763117313385,0.0224444189499421
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_430-2_20231212185305_02_7,0.1145042010280482,0.156930862279258,0.0192891644599013,0.1388854364571799,0.257178246974945,0.1048205185424336,0.1681906267199747,0.8859619247992525,0.2413814663887024,0.3883592598548928
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_407-3_20231209231841_02_2,0.0212120428262159,0.0335627995651322,0.0005667166957392,0.0238058122259926,0.0403621792793273,-0.0181938959357073,0.9818371996266052,0.9989455599760768,0.0184876024723052,0.0366252037485482
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_445-2_20240104212521_09_8,0.1206051184842252,0.1323051550082631,0.0248968004786752,0.1577871999836338,0.2918466925621032,0.091242813157922,-0.2120205911874559,0.4578898661114586,0.2250560522079467,0.2839055660713729
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_436-3_20231227204657_03_7,0.0185299141428753,0.0216095618696513,0.0006335041355773,0.0251695080519526,0.0750725269317627,-0.0169388950776908,0.9472144303275856,0.988269244130288,0.0362122654914855,0.0485767998148849
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_414-2_20231209233354_06_6,0.0248371614976917,0.0406745532460856,0.0007387783381034,0.0271804771500322,0.0557959079742431,0.0144519646606786,0.9867377518738628,0.9970292004235092,0.025691270828247,0.0659311764531774
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_408-2_20231209231947_02_4,0.0825835393212945,0.0966694484827397,0.0137381056419936,0.1172096653096223,0.2283598184585571,-0.082571479975415,0.689314938765758,0.9787556874582544,0.0175482332706451,0.039267128656946
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_433-1_20231227204534_01_4,0.0432906415008251,0.0437818878953663,0.0028371949599047,0.0532653260564956,0.2179209589958191,-0.0426890191650578,0.7866799368932025,0.9673231346139955,0.2179209589958191,0.2865135379170291
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_445-1_20240104212517_09_7,0.071153622088225,0.0806395094566061,0.0073589146283843,0.0857841164108155,0.1971636414527893,0.0507329419903133,0.7038378097509126,0.912251237336041,0.0678765177726745,0.0955883420698783
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_450-1_20240116203402_01_2_Batch-3,0.1458601430621495,0.1676977477609061,0.0239235717261668,0.154672465960063,0.2280076146125793,-0.1458601430621495,0.1406481170330374,0.9738063590245728,0.1436120867729187,0.2176161521134836
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_443-2_20240104212500_09_5,0.071540493124926,0.0991014024475824,0.0073320435819863,0.0856273530011666,0.1519030332565307,0.0260146215478081,0.8539537613339762,0.9318100091545256,0.0730522871017456,0.1370760390890408
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_450-2_20240116203410_01_4_Batch-3,0.1022731365274722,0.1291476868734506,0.0125350045303633,0.1119598344513035,0.2009307742118835,-0.1022731365274722,0.7582549565952826,0.9807646296890092,0.0572373569011688,0.1036719143715515
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_411-1_20231209232756_09_4,0.0129066132523519,0.0183364926124892,0.0002525528474379,0.0158919113840323,0.0339190959930419,0.0015433087678211,0.9919193123928866,0.9963507969822308,0.0201002359390258,0.0374157849153228
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_434-3_20231227204618_03_1,0.029233221393643,0.0321509202304488,0.0013694826112105,0.0370065211984391,0.0847725868225097,0.019198062022527,0.9150671425670178,0.9774328112326512,0.0315618515014648,0.0424799389146308
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_410-2_20231209232626_09_2,0.0172407487621697,0.0221645467583638,0.0005127286255179,0.022643511775295,0.0645043849945068,-0.0041845632178704,0.9885752840151928,0.9952442718062092,0.0004493594169616,0.0009106608379058
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_439-1_20231227204804_04_6,0.0257735074035764,0.0303244036214809,0.0011169877718092,0.0334213669949221,0.3291337490081787,0.0090158666212727,0.9425409463472344,0.9760700144045678,0.0051187276840209,0.0092660688251455
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_445-3_20240104212530_07_1,0.0665993278489964,0.0879200024938082,0.0067878767099161,0.0823885714763654,0.1602391004562378,0.026210711574106,0.8379923629769307,0.938442881433847,0.1006107032299041,0.2335800801065023
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_433-1_20231227204534_01_4,0.0486765986369133,0.0484410594117268,0.0035510214095303,0.0595904473009753,0.2160135507583618,-0.0480829446125124,0.7330094963935727,0.957249247168796,0.0708147287368774,0.093104300570863
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_422-3_20231205230049_02_1,0.0281055984289749,0.0439832249173137,0.0009300213157222,0.0304962508469858,0.047183334827423,0.0149838453363579,0.9757775673465944,0.9940112530920298,0.0081769227981567,0.0183448109308788
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_417-3_20231209234058_10_8,0.0125093611762346,0.0179354358845456,0.000198916869098,0.0141037891751851,0.0317186117172241,-0.0037790496483483,0.9956247180134886,0.9982314558392438,0.0173790454864501,0.0357962235654461
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_445-3_20240104212530_07_1,0.053867455653636,0.0727923681567027,0.0052073843678049,0.0721622087231603,0.1921505033969879,0.0410374258192355,0.8757142958612503,0.9668747972229152,0.1921505033969879,0.4461009468685725
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_410-2_20231209232626_09_2,0.0180963821270886,0.020085725980334,0.00083230202766,0.0288496451912325,0.0826845169067382,-0.0156773332592166,0.9814544891657072,0.9966760470077156,0.0018447041511535,0.0037384324542176
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_410-2_20231209232626_09_2,0.01621015358459,0.0202530685336778,0.0005697038544309,0.0238684698803874,0.0805516242980957,-0.0090038148338532,0.987305751213424,0.9955463143022544,0.0196089744567871,0.0397390695181862
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_439-1_20231227204804_04_6,0.0329684985904243,0.0395521777542899,0.0019603280299394,0.0442755918078965,0.369256317615509,0.0165444455278201,0.8991586154368876,0.9668099586493414,0.0259667634963989,0.0470057859250876
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_445-3_20240104212530_07_1,0.0521341273590315,0.0678649446958193,0.0042348967351138,0.0650760842023692,0.1611190140247345,0.0203842835553387,0.8989248564149335,0.9635572723126292,0.1611190140247345,0.3740575405439794
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_433-1_20231227204534_01_4,0.0367731549662169,0.0367590887904293,0.0020220246358385,0.0449669282455287,0.1425850987434387,-0.0353413183032466,0.8479701151960847,0.9721097855655524,0.0582404136657714,0.0765721069052914
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_417-3_20231209234058_10_8,0.011486428396781,0.0168459495411763,0.0001657598602777,0.0128747761253434,0.025574505329132,-0.0013601148067532,0.996354023999834,0.9992043933329402,0.0103152096271514,0.0212465955179094
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_423-1_20231205230055_02_2,0.0227948120792808,0.0364719517933165,0.000677030940832,0.0260198182321092,0.0474586486816406,0.0121784531856741,0.9722403535279318,0.9933630062714354,0.0081785917282104,0.0161634442811511
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_434-2_20231227204612_01_8,0.0728199955700449,0.0684292904931839,0.0060043672334367,0.0774878521668835,0.1441918611526489,-0.0727114630916904,0.6158466867016886,0.984827371749284,0.0357338786125183,0.0454890968511861
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_430-2_20231212185305_02_7,0.0286525990956884,0.0381270646953297,0.0015339839294094,0.0391661068962618,0.1011524200439453,0.0197945385028029,0.9338497935669424,0.9764848813259962,0.0685956478118896,0.1103637135528612
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_407-3_20231209231841_02_2,0.0180429130259072,0.0239348581134351,0.0005183361977077,0.0227669979950746,0.0538612604141235,-0.0147697454523247,0.9833877544881752,0.9964118316121068,0.0145348310470581,0.0287944934637513
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_439-1_20231227204804_04_6,0.0428128654327918,0.050606963158472,0.0030006567815261,0.0547782509900248,0.4157444834709167,0.0092631610125068,0.8456429843238367,0.9556792521982436,0.0922622084617614,0.1670157168617032
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_445-2_20240104212521_09_8,0.0876479750574343,0.0944569534248671,0.0108628513441932,0.1042250034501955,0.1727662086486816,0.0872268933015311,0.4711770486554042,0.9770775354463042,0.0483331680297851,0.0609717236879285
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_414-2_20231209233354_06_6,0.0117664588686755,0.022703084141972,0.000230540472012,0.0151835592669189,0.03102707862854,0.0079108776948641,0.9958614312504214,0.9992167171820824,0.0235455334186553,0.0604245982570367
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_408-2_20231209231947_02_4,0.1191638515276067,0.1749194021426752,0.0160718787217809,0.1267749136137783,0.1949430704116821,-0.1191638515276067,0.6365370339297229,0.980165870266388,0.0283677577972412,0.0634776377743241
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_445-1_20240104212517_09_7,0.0480682602395182,0.0534199409240472,0.0033332329873042,0.0577341578903185,0.1203339695930481,0.0463326292193454,0.8658528285784359,0.9759655306508946,0.0167481303215026,0.0235858594803635
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_422-3_20231205230049_02_1,0.0312623459359873,0.0520860956796055,0.0011065338571827,0.0332646036679046,0.0516544580459594,0.0288663809866551,0.9711802929876862,0.9974502356022024,0.0313232839107513,0.0702733455189898
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_450-1_20240116203402_01_2_Batch-3,0.2010233017524483,0.2256540473150888,0.0429183246526323,0.2071673831775464,0.273666501045227,-0.2010233017524483,-0.5416570538121896,0.96506849214126,0.1611875593662262,0.2442483583802112
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_443-2_20240104212500_09_5,0.057583787786726,0.0748997980170452,0.005629992605831,0.0750332766566343,0.1593594551086425,0.0332806492107712,0.887856743538834,0.9547138981747724,0.0008702874183654,0.0016330159795327
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_450-2_20240116203410_01_4_Batch-3,0.0999736402662334,0.1273925279508328,0.0120653254442617,0.1098422753053749,0.1920639276504516,-0.0998998061760847,0.7673129980806981,0.98187812246532,0.0544745326042175,0.0986677125801978
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_411-1_20231209232756_09_4,0.0143932895282345,0.0212874378778094,0.0003435392893181,0.0185348129021611,0.0476101636886596,0.013714262744045,0.9890081077845234,0.9977147049519492,0.0201094150543212,0.0374328714711546
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_434-3_20231227204618_03_1,0.0273809748466568,0.0286202710354369,0.0010163346711758,0.0318800042530715,0.0653094053268432,0.0194089286255114,0.936968744966484,0.979977540814916,0.0156609416007995,0.0210784795852895
SOH,ZN-coin2024,CNN,experiment1,flat,ZN-coin_436-3_20231227204657_03_7,0.0356577130436534,0.0431143244593466,0.0018575437587341,0.0430992315329882,0.0749279260635376,-0.0356533234604948,0.8452235747334707,0.9947997307899892,0.0151793956756591,0.0203623400811749
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_434-3_20231227204618_03_1,0.02475262904408,0.0262588663471016,0.0008892158358342,0.029819722262863,0.0737805366516113,0.0207651442951626,0.9448524273372798,0.986007543467512,0.0261988639831542,0.0352617507748385
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_423-1_20231205230055_02_2,0.0187243642404561,0.0271060321702047,0.0004833501225873,0.0219852250974921,0.0522175431251525,-0.0048449647701,0.9801816612564735,0.9936047282152028,0.0051871538162231,0.0102514313554845
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_430-2_20231212185305_02_7,0.0294275738089285,0.0397985382099401,0.0015896256399521,0.0398701096054693,0.0876574516296386,0.0249668908546038,0.9314503481958902,0.980750389315266,0.0627586245536804,0.1009725118743382
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_408-2_20231209231947_02_4,0.0899839320451097,0.1314258090489442,0.0096971476247313,0.0984740962118023,0.1664838194847107,-0.0899839320451097,0.7807005578427102,0.9824986678431026,0.0354394614696502,0.0793017662575486
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_445-1_20240104212517_09_7,0.0356748280317887,0.0395219773004513,0.0015723595456822,0.0396529891140911,0.0709418058395385,0.0187438995941825,0.936719819372256,0.9779237994849036,0.0443120002746582,0.0624031812333154
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_422-3_20231205230049_02_1,0.0109340915899447,0.0162138008799525,0.00016644080549,0.0129011939559906,0.0358856320381164,0.005177100143774,0.9956650443020962,0.998259866730032,0.0046348273754119,0.010398169824761
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_450-1_20240116203402_01_2_Batch-3,0.2250706418710631,0.2552925033300009,0.0550774353269562,0.2346858225947112,0.3196505904197693,-0.2250706418710631,-0.978421044272494,0.9553230280590648,0.1876170337200164,0.28429708018695
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_443-2_20240104212500_09_5,0.0628994067261172,0.0910979703770639,0.0052051254422104,0.0721465553038425,0.1438952088356018,0.0096008771753908,0.8963196298386291,0.9572811866965574,0.0540744364261627,0.101465811069636
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_450-2_20240116203410_01_4_Batch-3,0.1089178672440406,0.1433748834058097,0.0137160423020344,0.117115508375426,0.1855908036231994,-0.1089178672440406,0.7354779383115098,0.9879385296757528,0.0976168513298034,0.1768098039495111
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_411-1_20231209232756_09_4,0.0065894665010749,0.0092901238459962,6.873229643959029e-05,0.0082904943422928,0.0193191766738891,0.0002345656190077,0.9978008396195795,0.999024091297728,0.0036765336990356,0.0068437203689719
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_434-3_20231227204618_03_1,0.0177077244628559,0.0176956732896268,0.0004438136492655,0.0210668851343882,0.0562777519226074,0.0168213410208923,0.9724754727870843,0.9957787692419854,0.0111290216445922,0.0149788474741395
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_410-2_20231209232626_09_2,0.0111127287682974,0.0142345283331837,0.0002126054019416,0.0145809945456983,0.0419082641601562,-0.0046721711335584,0.9952626863156588,0.9988772090522268,0.0070261657238006,0.014239056140326
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_414-2_20231209233354_06_6,0.0158008743277596,0.0227660632403745,0.0005734485935592,0.023946786706347,0.0848150253295898,-0.0088614651461696,0.9897056841773522,0.9955477614486457,0.004327654838562,0.0111060047086486
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_439-1_20231227204804_04_6,0.0229715325935619,0.0282968422169263,0.0011247309950454,0.0335370093336514,0.3691020011901855,0.013678347618561,0.9421426266067678,0.97938387477543,0.0103958845138549,0.0188189306698915
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_433-1_20231227204534_01_4,0.0455858527966807,0.0464618844733968,0.0025009766434205,0.0500097654805597,0.129105269908905,-0.0435814516800883,0.8119591699045565,0.9875700311634958,0.0276566743850708,0.0363618610233719
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_417-3_20231209234058_10_8,0.007484621404077,0.0098737753557584,0.0001084271286983,0.010412834806063,0.0277842879295349,0.0001129241245786,0.9976150878244058,0.9988100808485016,0.0022740066051483,0.0046838503812338
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_423-1_20231205230055_02_2,0.0214676430158298,0.0334429346531569,0.000570472557822,0.0238845673568114,0.0580747127532959,0.0052829993045543,0.9766094640996822,0.9938420763673624,0.000504195690155,0.0009964477033994
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_434-2_20231227204612_01_8,0.0947264707387068,0.0921854243742641,0.0093191955203348,0.0965359804442616,0.1449964046478271,-0.0947264707387068,0.4037673417982647,0.9892855677797228,0.1263807415962219,0.1608822220765393
SOH,ZN-coin42,Attention,experiment1,flat,ZN-coin_439-1_20231227204804_04_6,0.0378498746536848,0.0468785854549474,0.0029702572207652,0.0545000662455125,0.4335801601409912,0.0257558195492414,0.8472067699507708,0.9687612294930116,0.0672569274902343,0.1217504343975533
SOH,ZN-coin42,Attention,experiment1,flat,ZN-coin_403-1_20231209225922_01_4,0.0454117933959912,0.0650136561154949,0.0027353328800466,0.0523004099414779,0.1262774467468261,2.413980491325983e-05,0.9305460360019812,0.9857585529285232,0.0227344632148742,0.0486717081348737
SOH,ZN-coin42,Attention,experiment1,flat,ZN-coin_204-1_20231205230212_07_1,0.0256406089381488,0.0432723266039034,0.0007814511088214,0.0279544470312222,0.0471279025077819,0.0250319555744795,0.975534571422528,0.9979495822732796,0.018825739622116,0.0424348783856652
SOH,ZN-coin42,Attention,experiment1,flat,ZN-coin_445-3_20240104212530_07_1,0.0515905051582659,0.0603970664727132,0.0046262272854796,0.068016375127462,0.2461939752101898,-0.0305873050024516,0.8895848904036061,0.9562889310601967,0.2461939752101898,0.5715694911696243
SOH,ZN-coin42,Attention,experiment1,flat,ZN-coin_412-2_20231209233028_09_8,0.0238366607205032,0.0347452703504675,0.0007800665184907,0.0279296709341649,0.0650557279586792,0.0225972667374574,0.9774040040726636,0.9979134189440184,0.0404683947563171,0.0745779262862126
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_445-3_20240104212530_07_1,0.0453536348843649,0.0579694586254393,0.0031527318930546,0.05614919316477,0.1367949843406677,0.0145214419566725,0.924753105280346,0.964257632922638,0.0142605006694793,0.0331075003136025
SOH,ZN-coin2024,GRU,experiment1,flat,ZN-coin_434-2_20231227204612_01_8,0.0761487254287925,0.0741306193394317,0.0073220058596753,0.0855687201007197,0.1590152978897094,-0.076120431023526,0.5315455065239332,0.9539639024248112,0.0716480612754821,0.0912077200995014
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_436-3_20231227204657_03_7,0.0208555991526432,0.0241087251027194,0.0004877595587053,0.0220852792308669,0.0496412515640258,-0.0201194796881052,0.959358329766916,0.99818191530939,0.035435140132904,0.0475343280870731
SOH,ZN-coin2024,MLP,experiment1,flat,ZN-coin_407-3_20231209231841_02_2,0.0213039107334888,0.0312963586569207,0.0005760726097912,0.024001512656315,0.0518584847450256,-0.0209536552429199,0.9815373503359188,0.9979312895285476,0.0122381746768951,0.0242446602647939
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_407-3_20231209231841_02_2,0.0163787255811569,0.0224421841086167,0.0003852277566575,0.0196272197893025,0.0447601675987243,-0.0081799252868613,0.9876537696964516,0.9961555203408248,0.0149142742156982,0.0295461963080361
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_445-2_20240104212521_09_8,0.0712184763011343,0.0775298005212623,0.0077089070523937,0.0878003818465146,0.2367957830429077,0.0712184763011343,0.6247166742949848,0.9757935229579232,0.2367957830429077,0.2987150986101626
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_436-3_20231227204657_03_7,0.0280029938213731,0.0339474039605031,0.001424518307317,0.0377427914616432,0.0832305550575256,-0.0252500620294124,0.881304625909045,0.9896228067355568,0.0661138296127319,0.0886881343242171
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_414-2_20231209233354_06_6,0.0094697235337913,0.0140705123389948,0.0001414244252523,0.0118922001855148,0.0345845222473144,-0.0020816491540435,0.9974612062616668,0.9991347402841346,0.017247200012207,0.0442612665963497
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_408-2_20231209231947_02_4,0.124201276799297,0.1858260010482163,0.0166043130182073,0.128857723936935,0.235768437385559,-0.124201276799297,0.6244961174963248,0.9878436924314946,0.0902498662471771,0.2019492819900148
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_445-1_20240104212517_09_7,0.0450377793415733,0.0532259008729803,0.0029088860955197,0.0539340902910186,0.0982329249382019,0.0403218448162078,0.8829308232614476,0.9875446169036912,0.0637524724006652,0.0897805800828598
SOH,ZN-coin2024,LSTM,experiment1,flat,ZN-coin_422-3_20231205230049_02_1,0.039884588145234,0.0616184541012289,0.0021119630291721,0.0459560989333534,0.0922663807868957,0.036885264736917,0.9449938604892348,0.9902633474515444,0.0248278379440307,0.0557009041357729
