scope,n_battery_model_rows,target,metric,descriptor,spearman,model,task,abs_spearman
all,1540,RUL,r2,current_entropy__spearman_RUL,0.18562785940954568,,,0.18562785940954568
all,1540,RUL,r2,voltage_skewness__spearman_SOH,0.17556421478007397,,,0.17556421478007397
all,1540,RUL,r2,cycle_min,-0.17490545808543254,,,0.17490545808543254
all,1540,RUL,r2,median_abs_feature_corr,0.16611037605710108,,,0.16611037605710108
all,1540,RUL,r2,current_std__spearman_SOH,0.16018429151000285,,,0.16018429151000285
all,1540,RUL,r2,current_entropy__mean,0.15191415333035305,,,0.15191415333035305
all,1540,RUL,r2,current_std__spearman_cycle,-0.15088334342767815,,,0.15088334342767815
all,1540,RUL,r2,current_std__spearman_RUL,0.15088334342767815,,,0.15088334342767815
all,1540,RUL,r2,mean_abs_feature_corr,0.14894391004864838,,,0.14894391004864838
all,1540,RUL,r2,current_entropy__std,-0.14752883469517367,,,0.14752883469517367
all,1540,RUL,r2,current_kurtosis__spearman_SOH,-0.142819067995823,,,0.142819067995823
all,1540,RUL,r2,voltage_skewness__spearman_cycle,-0.14097452903253113,,,0.14097452903253113
all,1540,RUL,r2,voltage_skewness__spearman_RUL,0.14097452903253113,,,0.14097452903253113
all,1540,RUL,r2,current_mean__std,-0.13830934819695587,,,0.13830934819695587
all,1540,RUL,r2,current_kurtosis__spearman_cycle,0.13441876814006834,,,0.13441876814006834
all,1540,RUL,r2,current_kurtosis__spearman_RUL,-0.13441876814006834,,,0.13441876814006834
all,1540,RUL,r2,CC_charge_time__spearman_cycle,-0.1293847018732737,,,0.1293847018732737
all,1540,RUL,r2,CC_charge_time__spearman_RUL,0.1293847018732737,,,0.1293847018732737
all,1540,RUL,r2,current_std__std,-0.12888001236961244,,,0.12888001236961244
all,1540,RUL,r2,voltage_slope__spearman_SOH,-0.1235724374493631,,,0.1235724374493631
all,1540,RUL,r2,voltage_slope__spearman_cycle,0.12302659921458153,,,0.12302659921458153
all,1540,RUL,r2,voltage_slope__spearman_RUL,-0.12302659921458153,,,0.12302659921458153
all,1540,RUL,r2,current_slope__std,0.11930825187627507,,,0.11930825187627507
all,1540,RUL,r2,CC_Q__spearman_cycle,-0.11713841590594856,,,0.11713841590594856
all,1540,RUL,r2,CC_Q__spearman_RUL,0.11713841590594856,,,0.11713841590594856
all,1540,RUL,r2,current_skewness__mean,0.11628722294985623,,,0.11628722294985623
all,1540,RUL,r2,max_abs_feature_corr,0.11563668317697211,,,0.11563668317697211
all,1540,RUL,r2,current_mean__spearman_SOH,0.11447287053136498,,,0.11447287053136498
all,1540,RUL,r2,RUL_range,0.11423804498458297,,,0.11423804498458297
all,1540,RUL,r2,n_cycles,0.11412603460298822,,,0.11412603460298822
all,1540,RUL,r2,feature_rows,0.11412603460298822,,,0.11412603460298822
all,1540,RUL,r2,RUL_max,0.11403528311638966,,,0.11403528311638966
all,1540,RUL,r2,cycle_max,0.11401874457165945,,,0.11401874457165945
all,1540,RUL,r2,current_skewness__spearman_SOH,-0.10929498693135506,,,0.10929498693135506
all,1540,RUL,r2,current_mean__spearman_cycle,-0.10911965857223606,,,0.10911965857223606
all,1540,RUL,r2,current_mean__spearman_RUL,0.10911965857223606,,,0.10911965857223606
all,1540,RUL,r2,voltage_skewness__std,0.1088527899373725,,,0.1088527899373725
all,1540,RUL,r2,current_skewness__spearman_cycle,0.10729784838085259,,,0.10729784838085259
all,1540,RUL,r2,current_skewness__spearman_RUL,-0.10729784838085259,,,0.10729784838085259
all,1540,RUL,r2,voltage_slope__mean,0.09873883279339006,,,0.09873883279339006
all,1540,RUL,r2,SOH_max,-0.09578315980342976,,,0.09578315980342976
all,1540,RUL,r2,voltage_kurtosis__mean,0.0949986489185098,,,0.0949986489185098
all,1540,RUL,r2,current_slope__mean,-0.09406549784968168,,,0.09406549784968168
all,1540,RUL,r2,current_kurtosis__std,-0.08640373301373724,,,0.08640373301373724
all,1540,RUL,r2,current_skewness__std,-0.08318320358296127,,,0.08318320358296127
all,1540,RUL,r2,SOH_min,-0.07526740343955493,,,0.07526740343955493
all,1540,RUL,r2,CC_charge_time__spearman_SOH,0.0736470321766844,,,0.0736470321766844
all,1540,RUL,r2,voltage_std__mean,0.0699380928350889,,,0.0699380928350889
all,1540,RUL,r2,SOH_range,0.06778424167245062,,,0.06778424167245062
all,1540,RUL,r2,CC_Q__spearman_SOH,0.06630635990718524,,,0.06630635990718524
all,1540,RUL,r2,voltage_mean__spearman_SOH,-0.06371083668075986,,,0.06371083668075986
all,1540,RUL,r2,voltage_entropy__mean,0.06172314145277141,,,0.06172314145277141
all,1540,RUL,r2,CC_charge_time__mean,-0.04638890834316449,,,0.04638890834316449
all,1540,RUL,r2,current_mean__mean,-0.04298201814325169,,,0.04298201814325169
all,1540,RUL,r2,voltage_slope__std,0.04276827327446826,,,0.04276827327446826
all,1540,RUL,r2,current_kurtosis__mean,0.042690371703155885,,,0.042690371703155885
all,1540,RUL,r2,CV_charge_time__std,0.04266823349721112,,,0.04266823349721112
all,1540,RUL,r2,current_std__mean,0.03980600521709987,,,0.03980600521709987
all,1540,RUL,r2,voltage_mean__mean,-0.032514322293479184,,,0.032514322293479184
all,1540,RUL,r2,voltage_mean__spearman_cycle,0.03175109590379958,,,0.03175109590379958
all,1540,RUL,r2,voltage_mean__spearman_RUL,-0.03175109590379958,,,0.03175109590379958
all,1540,RUL,r2,CC_Q__mean,0.02259283922030236,,,0.02259283922030236
all,1540,RUL,r2,voltage_std__std,-0.020614189015545438,,,0.020614189015545438
all,1540,RUL,r2,CC_Q__std,0.01921918735239917,,,0.01921918735239917
all,1540,RUL,r2,CV_Q__mean,-0.018500714085004477,,,0.018500714085004477
all,1540,RUL,r2,CV_charge_time__mean,0.01657010356867271,,,0.01657010356867271
all,1540,RUL,r2,CC_charge_time__std,0.016347198548951006,,,0.016347198548951006
all,1540,RUL,r2,CV_Q__std,-0.008497987133007938,,,0.008497987133007938
all,1540,RUL,r2,RUL_min,0.008248896713871941,,,0.008248896713871941
all,1540,RUL,r2,voltage_kurtosis__std,0.007050278721493853,,,0.007050278721493853
all,1540,RUL,r2,zero_cv_fraction,-0.006430453871875418,,,0.006430453871875418
all,1540,RUL,r2,voltage_entropy__std,0.0040974544225353664,,,0.0040974544225353664
all,1540,RUL,r2,voltage_mean__std,0.0035096166620739635,,,0.0035096166620739635
all,1540,RUL,rmse,cycle_max,0.668701197195268,,,0.668701197195268
all,1540,RUL,rmse,RUL_max,0.668682305399136,,,0.668682305399136
all,1540,RUL,rmse,n_cycles,0.6686001774039536,,,0.6686001774039536
all,1540,RUL,rmse,feature_rows,0.6686001774039536,,,0.6686001774039536
all,1540,RUL,rmse,RUL_range,0.6685207031364314,,,0.6685207031364314
all,1540,RUL,rmse,voltage_kurtosis__std,0.4336342040040876,,,0.4336342040040876
all,1540,RUL,rmse,CV_Q__spearman_cycle,-0.42016664074024646,,,0.42016664074024646
all,1540,RUL,rmse,CV_Q__spearman_RUL,0.42016664074024646,,,0.42016664074024646
all,1540,RUL,rmse,voltage_std__std,0.4102285454356519,,,0.4102285454356519
all,1540,RUL,rmse,voltage_entropy__std,0.39884681566926694,,,0.39884681566926694
all,1540,RUL,rmse,CV_Q__spearman_SOH,0.39674210968576934,,,0.39674210968576934
all,1540,RUL,rmse,voltage_skewness__spearman_SOH,-0.3718428597004283,,,0.3718428597004283
all,1540,RUL,rmse,current_entropy__std,0.36759791804677416,,,0.36759791804677416
all,1540,RUL,rmse,voltage_skewness__spearman_cycle,0.35854698210352287,,,0.35854698210352287
all,1540,RUL,rmse,voltage_skewness__spearman_RUL,-0.35854698210352287,,,0.35854698210352287
all,1540,RUL,rmse,current_skewness__std,0.3577919512303361,,,0.3577919512303361
all,1540,RUL,rmse,SOH_range,0.3566529825257331,,,0.3566529825257331
all,1540,RUL,rmse,current_kurtosis__std,0.3544673209014489,,,0.3544673209014489
all,1540,RUL,rmse,voltage_std__mean,-0.3264015123156979,,,0.3264015123156979
all,1540,RUL,rmse,voltage_slope__spearman_SOH,0.3215452055307506,,,0.3215452055307506
all,1540,RUL,rmse,CC_Q__mean,-0.3206851506965981,,,0.3206851506965981
all,1540,RUL,rmse,voltage_slope__spearman_cycle,-0.31600807679786275,,,0.31600807679786275
all,1540,RUL,rmse,voltage_slope__spearman_RUL,0.31600807679786275,,,0.31600807679786275
all,1540,RUL,rmse,voltage_mean__std,0.3147574306652459,,,0.3147574306652459
all,1540,RUL,rmse,CV_charge_time__spearman_SOH,0.29975623941168955,,,0.29975623941168955
all,1540,RUL,rmse,CV_charge_time__spearman_cycle,-0.29031003057294597,,,0.29031003057294597
all,1540,RUL,rmse,CV_charge_time__spearman_RUL,0.29031003057294597,,,0.29031003057294597
all,1540,RUL,rmse,voltage_slope__std,0.2788401771497586,,,0.2788401771497586
all,1540,RUL,rmse,voltage_entropy__spearman_SOH,0.2787336792359417,,,0.2787336792359417
all,1540,RUL,rmse,voltage_entropy__spearman_cycle,-0.27021921653341163,,,0.27021921653341163
all,1540,RUL,rmse,voltage_entropy__spearman_RUL,0.27021921653341163,,,0.27021921653341163
all,1540,RUL,rmse,SOH_max,0.26221527263591665,,,0.26221527263591665
all,1540,RUL,rmse,voltage_skewness__std,0.2533848734382776,,,0.2533848734382776
all,1540,RUL,rmse,SOH_min,-0.2439469390165114,,,0.2439469390165114
all,1540,RUL,rmse,CC_charge_time__std,0.2293736181071151,,,0.2293736181071151
all,1540,RUL,rmse,effective_feature_rank,0.21761351152280642,,,0.21761351152280642
all,1540,RUL,rmse,CC_charge_time__mean,-0.20981744095479127,,,0.20981744095479127
all,1540,RUL,rmse,CV_charge_time__std,0.2068999016480083,,,0.2068999016480083
all,1540,RUL,rmse,voltage_entropy__mean,-0.2013417394485555,,,0.2013417394485555
all,1540,RUL,rmse,voltage_mean__spearman_SOH,0.19252575178057257,,,0.19252575178057257
all,1540,RUL,rmse,cycle_min,-0.18868266771867762,,,0.18868266771867762
all,1540,RUL,rmse,current_slope__spearman_SOH,0.18714672959504383,,,0.18714672959504383
all,1540,RUL,rmse,current_mean__spearman_cycle,-0.18597101012307654,,,0.18597101012307654
all,1540,RUL,rmse,current_mean__spearman_RUL,0.18597101012307654,,,0.18597101012307654
all,1540,RUL,rmse,current_entropy__spearman_cycle,-0.1851278531497027,,,0.1851278531497027
all,1540,RUL,rmse,current_entropy__spearman_RUL,0.1851278531497027,,,0.1851278531497027
all,1540,RUL,rmse,current_entropy__spearman_SOH,0.17219194982492678,,,0.17219194982492678
all,1540,RUL,rmse,current_slope__spearman_cycle,-0.17065798741435667,,,0.17065798741435667
all,1540,RUL,rmse,current_slope__spearman_RUL,0.17065798741435667,,,0.17065798741435667
all,1540,RUL,rmse,current_mean__spearman_SOH,0.16870264718224023,,,0.16870264718224023
all,1540,RUL,rmse,voltage_mean__spearman_cycle,-0.16797001958987817,,,0.16797001958987817
all,1540,RUL,rmse,voltage_mean__spearman_RUL,0.16797001958987817,,,0.16797001958987817
all,1540,RUL,rmse,current_skewness__spearman_cycle,0.15848906559477946,,,0.15848906559477946
all,1540,RUL,rmse,current_skewness__spearman_RUL,-0.15848906559477946,,,0.15848906559477946
all,1540,RUL,rmse,zero_cv_fraction,-0.15763387456784186,,,0.15763387456784186
all,1540,RUL,rmse,CC_charge_time__spearman_SOH,-0.1566325157789497,,,0.1566325157789497
all,1540,RUL,rmse,CC_Q__std,-0.1555882657847361,,,0.1555882657847361
all,1540,RUL,rmse,current_skewness__spearman_SOH,-0.14660944432928702,,,0.14660944432928702
all,1540,RUL,rmse,current_kurtosis__spearman_cycle,0.14624644736969195,,,0.14624644736969195
all,1540,RUL,rmse,current_kurtosis__spearman_RUL,-0.14624644736969195,,,0.14624644736969195
all,1540,RUL,rmse,RUL_min,0.1416723655776504,,,0.1416723655776504
all,1540,RUL,rmse,current_mean__std,0.13667754550745967,,,0.13667754550745967
all,1540,RUL,rmse,current_entropy__mean,0.13026072773304548,,,0.13026072773304548
all,1540,RUL,rmse,current_kurtosis__spearman_SOH,-0.1300429350137098,,,0.1300429350137098
all,1540,RUL,rmse,CC_charge_time__spearman_cycle,0.12923919633852418,,,0.12923919633852418
all,1540,RUL,rmse,CC_charge_time__spearman_RUL,-0.12923919633852418,,,0.12923919633852418
all,1540,RUL,rmse,current_std__std,0.12781661681076084,,,0.12781661681076084
all,1540,RUL,rmse,current_kurtosis__mean,0.12266682635040294,,,0.12266682635040294
all,1540,RUL,rmse,CC_Q__spearman_SOH,-0.11673271441747149,,,0.11673271441747149
all,1540,RUL,rmse,CV_charge_time__mean,0.11638510627404657,,,0.11638510627404657
all,1540,RUL,rmse,CC_Q__spearman_cycle,0.10196365239392699,,,0.10196365239392699
all,1540,RUL,rmse,CC_Q__spearman_RUL,-0.10196365239392699,,,0.10196365239392699
all,1540,RUL,rmse,voltage_slope__mean,-0.0971314213062014,,,0.0971314213062014
all,1540,RUL,rmse,voltage_std__spearman_SOH,0.09657744976515725,,,0.09657744976515725
all,1540,RUL,rmse,current_std__mean,-0.09029287103609626,,,0.09029287103609626
all,1540,RUL,rmse,voltage_std__spearman_cycle,-0.07511959799095738,,,0.07511959799095738
all,1540,RUL,rmse,voltage_std__spearman_RUL,0.07511959799095738,,,0.07511959799095738
all,1540,RUL,rmse,voltage_kurtosis__spearman_SOH,-0.07292814837158834,,,0.07292814837158834
all,1540,RUL,rmse,median_abs_feature_corr,-0.06624130433900964,,,0.06624130433900964
all,1540,RUL,rmse,current_skewness__mean,0.06492401037040392,,,0.06492401037040392
all,1540,RUL,rmse,current_slope__mean,0.06349450650748227,,,0.06349450650748227
all,1540,RUL,rmse,current_std__spearman_cycle,-0.058257767911229115,,,0.058257767911229115
all,1540,RUL,rmse,current_std__spearman_RUL,0.058257767911229115,,,0.058257767911229115
all,1540,RUL,rmse,CV_Q__mean,-0.04931390932208572,,,0.04931390932208572
all,1540,RUL,rmse,voltage_kurtosis__spearman_cycle,0.04811257476053889,,,0.04811257476053889
all,1540,RUL,rmse,voltage_kurtosis__spearman_RUL,-0.04811257476053889,,,0.04811257476053889
all,1540,RUL,rmse,current_std__spearman_SOH,0.04413197257679023,,,0.04413197257679023
all,1540,RUL,rmse,voltage_mean__mean,-0.03460879207822753,,,0.03460879207822753
all,1540,RUL,rmse,voltage_skewness__mean,-0.03131635355694669,,,0.03131635355694669
all,1540,RUL,rmse,current_mean__mean,-0.03051848140532407,,,0.03051848140532407
all,1540,RUL,rmse,max_abs_feature_corr,-0.028709914891578953,,,0.028709914891578953
all,1540,RUL,rmse,mean_abs_feature_corr,-0.027842053652615495,,,0.027842053652615495
all,1540,RUL,rmse,CV_Q__std,0.02393654606196358,,,0.02393654606196358
all,1540,RUL,rmse,current_slope__std,0.023166518987649275,,,0.023166518987649275
all,1540,RUL,rmse,voltage_kurtosis__mean,0.01465134525908377,,,0.01465134525908377
all,1540,SOH,mae,CC_Q__mean,-0.524739166017576,,,0.524739166017576
all,1540,SOH,mae,current_slope__mean,0.4763285337735529,,,0.4763285337735529
all,1540,SOH,mae,SOH_max,0.4741681496530535,,,0.4741681496530535
all,1540,SOH,mae,CC_Q__std,-0.45724114397336385,,,0.45724114397336385
all,1540,SOH,mae,current_slope__std,-0.42533759121289305,,,0.42533759121289305
all,1540,SOH,mae,current_std__mean,-0.4044709834802049,,,0.4044709834802049
all,1540,SOH,mae,SOH_range,0.38885552391703687,,,0.38885552391703687
all,1540,SOH,mae,current_mean__mean,-0.3448979844261166,,,0.3448979844261166
all,1540,SOH,mae,current_entropy__mean,-0.3003345724792898,,,0.3003345724792898
all,1540,SOH,mae,zero_cv_fraction,0.29176992359694776,,,0.29176992359694776
all,1540,SOH,mae,SOH_min,-0.28387379429689424,,,0.28387379429689424
all,1540,SOH,mae,CV_Q__mean,-0.2763796934232037,,,0.2763796934232037
all,1540,SOH,mae,current_std__std,-0.24290028630120014,,,0.24290028630120014
all,1540,SOH,mae,CV_Q__std,-0.2356975045581495,,,0.2356975045581495
all,1540,SOH,mae,current_mean__std,-0.22727799911844865,,,0.22727799911844865
all,1540,SOH,mae,CC_Q__spearman_SOH,0.22060388767761738,,,0.22060388767761738
all,1540,SOH,mae,voltage_mean__mean,-0.200478066249669,,,0.200478066249669
all,1540,SOH,mae,max_abs_feature_corr,0.19880662126650717,,,0.19880662126650717
all,1540,SOH,mae,effective_feature_rank,-0.19845996354320783,,,0.19845996354320783
all,1540,SOH,mae,mean_abs_feature_corr,0.1842512344817287,,,0.1842512344817287
all,1540,SOH,mae,RUL_min,0.17676435611627486,,,0.17676435611627486
all,1540,SOH,mae,RUL_max,0.17310085655833735,,,0.17310085655833735
all,1540,SOH,mae,n_cycles,0.17302276473324552,,,0.17302276473324552
all,1540,SOH,mae,feature_rows,0.17302276473324552,,,0.17302276473324552
all,1540,SOH,mae,RUL_range,0.17297138759716632,,,0.17297138759716632
all,1540,SOH,mae,cycle_max,0.17254660718039205,,,0.17254660718039205
all,1540,SOH,mae,voltage_mean__spearman_cycle,0.16457265080562478,,,0.16457265080562478
all,1540,SOH,mae,voltage_mean__spearman_RUL,-0.16457265080562478,,,0.16457265080562478
all,1540,SOH,mae,CV_charge_time__mean,-0.1605651226151991,,,0.1605651226151991
all,1540,SOH,mae,voltage_std__mean,-0.15862875734796505,,,0.15862875734796505
all,1540,SOH,mae,CC_charge_time__mean,-0.1583640644407054,,,0.1583640644407054
all,1540,SOH,mae,CC_charge_time__spearman_cycle,0.1559589764981836,,,0.1559589764981836
all,1540,SOH,mae,CC_charge_time__spearman_RUL,-0.1559589764981836,,,0.1559589764981836
all,1540,SOH,mae,current_skewness__mean,-0.15478165315414635,,,0.15478165315414635
all,1540,SOH,mae,median_abs_feature_corr,0.15172237857764256,,,0.15172237857764256
all,1540,SOH,mae,current_mean__spearman_cycle,-0.1504448984483607,,,0.1504448984483607
all,1540,SOH,mae,current_mean__spearman_RUL,0.1504448984483607,,,0.1504448984483607
all,1540,SOH,mae,voltage_std__spearman_SOH,0.1432601288845265,,,0.1432601288845265
all,1540,SOH,mae,voltage_skewness__spearman_SOH,-0.14019499386952824,,,0.14019499386952824
all,1540,SOH,mae,voltage_slope__mean,0.13688896308378076,,,0.13688896308378076
all,1540,SOH,mae,current_mean__spearman_SOH,0.13443417316076756,,,0.13443417316076756
all,1540,SOH,mae,current_skewness__std,-0.13383536775307298,,,0.13383536775307298
all,1540,SOH,mae,CC_charge_time__spearman_SOH,0.13121435481324448,,,0.13121435481324448
all,1540,SOH,mae,current_kurtosis__mean,0.12332438975073658,,,0.12332438975073658
all,1540,SOH,mae,voltage_entropy__mean,-0.12106956979603829,,,0.12106956979603829
all,1540,SOH,mae,voltage_entropy__spearman_cycle,0.11875546182623277,,,0.11875546182623277
all,1540,SOH,mae,voltage_entropy__spearman_RUL,-0.11875546182623277,,,0.11875546182623277
all,1540,SOH,mae,voltage_slope__std,0.11316231275598584,,,0.11316231275598584
all,1540,SOH,mae,current_kurtosis__spearman_cycle,0.10977324835806053,,,0.10977324835806053
all,1540,SOH,mae,current_kurtosis__spearman_RUL,-0.10977324835806053,,,0.10977324835806053
all,1540,SOH,mae,voltage_slope__spearman_SOH,-0.10690586747445209,,,0.10690586747445209
all,1540,SOH,mae,voltage_kurtosis__std,0.1029077461345606,,,0.1029077461345606
all,1540,SOH,mae,voltage_entropy__std,0.10174347190805277,,,0.10174347190805277
all,1540,SOH,mae,voltage_entropy__spearman_SOH,-0.10080590622410765,,,0.10080590622410765
all,1540,SOH,mae,voltage_std__spearman_cycle,-0.09747855158358203,,,0.09747855158358203
all,1540,SOH,mae,voltage_std__spearman_RUL,0.09747855158358203,,,0.09747855158358203
all,1540,SOH,mae,current_kurtosis__spearman_SOH,-0.09286868874929256,,,0.09286868874929256
all,1540,SOH,mae,current_entropy__std,-0.09249914974763082,,,0.09249914974763082
all,1540,SOH,mae,current_kurtosis__std,-0.09105342726590847,,,0.09105342726590847
all,1540,SOH,mae,current_skewness__spearman_cycle,0.0876033078500735,,,0.0876033078500735
all,1540,SOH,mae,current_skewness__spearman_RUL,-0.0876033078500735,,,0.0876033078500735
all,1540,SOH,mae,voltage_std__std,-0.08745900834418613,,,0.08745900834418613
all,1540,SOH,mae,current_slope__spearman_cycle,0.08249938930810069,,,0.08249938930810069
all,1540,SOH,mae,current_slope__spearman_RUL,-0.08249938930810069,,,0.08249938930810069
all,1540,SOH,mae,cycle_min,-0.07970005342713478,,,0.07970005342713478
all,1540,SOH,mae,CV_charge_time__std,-0.0790065512660505,,,0.0790065512660505
all,1540,SOH,mae,current_std__spearman_cycle,-0.07674997988168143,,,0.07674997988168143
