target,model,task,dataset,mean_mae,mean_mape,mean_rmse,mean_r2,mean_pearson_r,n_batteries,n_metric_rows,performance_score,mean_abs_corr,median_abs_corr,max_abs_corr,top3_abs_corr,strong_feature_fraction,n_features,feature_quality_score,performance_rank
SOH,LSTM,UL_PUR,UL_PUR,0.0384154314268867,0.0418496524398332,0.0410663293847301,0.24773152416807276,0.9649156155605854,2,2,0.3375,0.6258631749163975,0.5977273196169286,0.8916610748111519,0.8717997683103565,0.4375,16,0.7964413393459687,21
SOH,LSTM,ZN-coin2024,ZN-coin,0.05377669061697769,0.06600334715653015,0.06328564166019753,0.7670064242075433,0.9761876752738022,20,20,0.3,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,22
SOH,LSTM,Tongji,Tongji,0.05415877339468586,0.06524818363725404,0.06287155224657182,-0.48602111783967383,,21,21,0.1944444444444445,0.22644620842873556,0.25234041698030135,0.4589297561043,0.4298096324705729,0.0,16,0.3717285323345361,23
SOH,LSTM,SDU,SDU,0.08154695494058543,0.09315384249052718,0.09537094276057077,-0.6064354522383676,,17,17,0.125,0.5821527820515832,0.6096411362281595,0.8503627993846817,0.7436472442596699,0.125,16,0.7253876085653116,24
SOH,MLP,NAion,NA-ion,0.00072454952145044,0.00086947941479436,0.00086165656496162,0.999119340306969,0.9998456607470814,5,5,0.9895833333333334,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,1
SOH,MLP,NAion42,NA-ion,0.00093728040787114,0.00113461790050786,0.00119332076591384,0.9964300755864837,0.9994031128691322,5,5,0.9166666666666666,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,2
SOH,MLP,RWTH,RWTH,0.0033385411902709223,0.006101474224364611,0.0051399911324658334,0.9994449307867765,0.9998169923222311,9,9,0.8958333333333334,0.8048668235156076,0.9590176387261788,0.9982899618340508,0.9967637235821853,0.75,16,0.9333068363106145,3
SOH,MLP,XJTU,XJTU,0.0019711791221788,0.0020972544222314,0.0024139050423597997,0.9969357958672056,0.9994731955954361,4,4,0.8958333333333333,0.558355358855729,0.5416575130627215,0.9383131406030448,0.855079930022967,0.1875,16,0.7839161431605802,4
SOH,MLP,NAion2024,NA-ion,0.0011381496396005199,0.0014105656817365998,0.0019193059400932602,0.995970197868651,0.9989732924518606,5,5,0.875,0.35217775041725363,0.2872345618255437,0.996647016185339,0.6808218756045532,0.0625,16,0.6765488807357153,5
SOH,MLP,MICH,MICH,0.005290140462236138,0.0101877983000366,0.010849869369580451,0.9930878921343452,0.9971202518832217,8,8,0.7187499999999999,0.576355563066732,0.5424898816776379,0.9036347780212308,0.9010480940831558,0.375,16,0.7936794783903728,6
SOH,MLP,HNEI,HNEI,0.008540180969512149,0.015208975917243949,0.01456638054182475,0.9926082256778388,0.9964261492803824,2,2,0.65625,0.9035176803708533,0.9644295271583254,0.9878710721606272,0.9877982187973391,0.875,16,0.9597289904429399,7
SOH,MLP,MATR,MATR,0.004983272942927188,0.005852935036513254,0.010080064212365973,0.9550244262915557,0.9833882167443029,33,33,0.65625,0.4329274334478794,0.4238486493403748,0.8879351984756036,0.7653663726794683,0.125,16,0.6954096682009837,8
SOH,MLP,SDU,SDU,0.008213138370176159,0.009576026548104405,0.012367252674463706,0.9420157182952302,0.9943506581454663,17,17,0.6249999999999999,0.5821527820515832,0.6096411362281595,0.8503627993846817,0.7436472442596699,0.125,16,0.7253876085653116,9
SOH,MLP,Stanford_2,Stanford_2,0.014486183517217165,1.0152429754961048,0.020724106575026227,0.9817240080115922,0.9948266463935008,36,36,0.48958333333333337,0.5496840652526302,0.621080496330362,0.945418700515852,0.859967646148711,0.3125,16,0.7850234706390644,10
SOH,MLP,CALB42,CALB,0.00720166797348942,0.008137137017231521,0.00843445454397282,-10.860848491434236,0.4049589969345805,5,5,0.4375,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,11
SOH,MLP,ZN-coin42,ZN-coin,0.027500483160658163,0.036158903713442235,0.03151057314307394,0.9479497939243606,0.9937118499444697,20,20,0.42708333333333337,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,12
SOH,MLP,Stanford,Stanford,0.01813249906002814,0.8795820757113394,0.027061577510265975,0.9770879051601578,0.9919627232995888,8,8,0.41666666666666663,0.6030223502655379,0.6915494927212097,0.9663326302629028,0.9197642505093827,0.5,16,0.8297064103459411,13
SOH,MLP,CALB,CALB,0.006232140618141199,0.00690027741699348,0.00862055875223184,-25.478326952711324,0.3083901575893295,5,5,0.4166666666666666,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,14
SOH,MLP,HUST,HUST,0.018063714928996274,0.019633692801894868,0.02867551622835281,0.825065002029396,0.9574644626926628,15,15,0.36458333333333337,0.5108921631861496,0.4891289190755456,0.8506072358471848,0.8433387693773559,0.1875,16,0.7349460561368968,15
SOH,MLP,UL_PUR,UL_PUR,0.020207572882723047,0.021836826762918198,0.02514794922537615,0.7547674680227269,0.9646176871331271,2,2,0.3541666666666667,0.6258631749163975,0.5977273196169286,0.8916610748111519,0.8717997683103565,0.4375,16,0.7964413393459687,16
SOH,MLP,CALCE,CALCE,0.01793285106539905,0.0359303542948259,0.03289866768943395,0.935877808713522,0.979880434708426,2,2,0.34375,0.45294725418032955,0.3867621420805683,0.8975896637625764,0.7769406976219049,0.1875,16,0.7091592051882704,17
SOH,MLP,SNL,SNL,0.01796663955207128,0.021771457267350112,0.02273899582741685,0.6995380780751437,0.9228711861046923,10,10,0.34374999999999994,0.25044492220981784,0.271400337997485,0.4390966667972094,0.43639830924478423,0.0,16,0.3753132994172705,18
SOH,MLP,ZN-coin,ZN-coin,0.0308613508144103,0.04048267949416491,0.03793802893664119,0.9158176406020335,0.9849553865924294,20,20,0.3125,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,19
SOH,MLP,CALB2024,CALB,0.0085236290546471,0.01025452103276578,0.016300787784524477,-74.24035016667409,-0.10842096381261115,5,5,0.30208333333333337,0.7056551938510651,0.6974270994749904,0.8857564621083487,0.8757700117639272,0.5,16,0.8223938892411137,20
SOH,MLP,Tongji,Tongji,0.017719694969520295,0.02202616594953961,0.0227813752227673,0.6043016302232536,0.7998161388907897,21,21,0.2916666666666667,0.22644620842873556,0.25234041698030135,0.4589297561043,0.4298096324705729,0.0,16,0.3717285323345361,21
SOH,MLP,ISU_ILCC,ISU_ILCC,0.03894276378604817,0.15788489113052787,0.048149691611058566,0.919551709343864,0.9828208832875981,48,48,0.2708333333333333,0.4431003504125348,0.4297514200099952,0.7702033487864858,0.7331115110282359,0.125,16,0.6488050700757522,22
SOH,MLP,ZN-coin2024,ZN-coin,0.04914685574847705,0.06016803079250645,0.05518327885956924,0.791686011855584,0.9852861057997206,20,20,0.2708333333333333,0.5999550791803668,0.7283110454629567,0.8277727374267557,0.8184261604916131,0.25,16,0.7487179923662453,23
SOH,MLP,MICH_EXP,MICH_EXP,0.026451543099135794,0.0335062628857837,0.03395218907365947,0.4366293012723616,0.956048356907159,3,3,0.22916666666666666,0.37254519259179314,0.33255607826486855,0.6765914253865224,0.6531024264924588,0.0,16,0.5674130148235914,24
